grid_square,latitude,longitude,population_per_hectare,bicycle_aadf,motor_vehicle_aadf,safe
"51.2925,-0.295",51.2925,-0.295,4.0,51.6,24556.4,1
"51.531,-0.426",51.531000000000006,-0.426,74.2,16.4,1993.0,1
"51.307,-0.3635",51.306999999999995,-0.3635,4.0,0.0,151384.6,1
"51.5945,0.122",51.5945,0.122,107.7,88.0,19204.800000000007,1
"51.4245,-0.2145",51.4245,-0.2145,56.7,202.8,3018.4,1
"51.6735,-0.1065",51.6735,-0.1065,1.3,84.8,15573.999999999998,1
"51.481,-0.119",51.481,-0.11900000000000001,194.0,4749.2,17762.0,1
"51.7095,0.245",51.7095,0.245,4.4,34.8,15552.0,1
"51.35,-0.1435",51.35,-0.1435,40.9,18.8,2097.0000000000005,1
"51.4695,0.037",51.4695,0.037000000000000005,58.5,4.2,475.2000000000001,1
"51.69,-0.464",51.69,-0.46399999999999997,19.8,0.0,153018.19999999998,1
"51.434,-0.0285",51.434,-0.0285,76.6,335.2,29707.800000000007,1
"51.3085,-0.182",51.3085,-0.182,62.4,51.6,3985.4,1
"51.2675,-0.538",51.2675,-0.5379999999999999,10.6,45.6,11395.6,1
"51.702,0.2245",51.702,0.2245,4.4,8.8,17483.8,1
"51.4645,-0.486",51.4645,-0.486,1.2,45.4,28870.2,1
"51.449,0.106",51.449,0.106,75.6,99.2,17087.8,1
"51.644,-0.0565",51.644,-0.0565,45.1,120.8,21733.2,1
"51.3345,0.2185",51.3345,0.2185,2.0,20.8,1177.6,1
"51.633,0.147",51.633,0.147,5.5,25.2,9302.4,1
"51.6685,-0.418",51.6685,-0.418,25.4,104.4,23958.4,1
"51.398,-0.229",51.398,-0.22899999999999998,41.2,215.4,19549.6,1
"51.3725,-0.0435",51.3725,-0.0435,48.3,20.4,3296.0000000000005,1
"51.5005,-0.2415",51.5005,-0.2415,72.9,133.6,1841.0,1
"51.707,-0.3055",51.707,-0.3055,6.9,65.2,8439.6,1
"51.6545,-0.3265",51.6545,-0.3265,6.9,24.2,22523.0,1
"51.4905,0.014",51.4905,0.013999999999999999,99.7,1.2,71027.2,1
"51.587,0.0575",51.586999999999996,0.0575,59.9,54.6,29901.2,1
"51.3125,0.0365",51.3125,0.0365,34.0,40.2,16860.199999999993,1
"51.662,-0.3335",51.662,-0.3335,7.7,53.6,22624.6,1
"51.5915,0.194",51.5915,0.19399999999999998,11.6,146.6,19256.4,1
"51.702,-0.2495",51.702,-0.2495,5.1,0.0,137003.40000000002,1
"51.365,-0.512",51.365,-0.512,10.6,96.0,7678.4,1
"51.386,-0.291",51.386,-0.29100000000000004,69.8,213.0,24039.6,1
"51.406,0.121",51.406000000000006,0.121,5.4,4.2,24185.2,1
"51.662,0.1225",51.662,0.1225,64.2,0.0,82152.6,1
"51.476,-0.5285",51.476000000000006,-0.5285,1.2,21.6,409.00000000000006,1
"51.4565,-0.4305",51.4565,-0.4305,83.8,154.8,17385.0,1
"51.6955,-0.4605",51.6955,-0.4605,19.8,0.0,153018.19999999998,1
"51.4745,-0.432",51.4745,-0.43200000000000005,46.6,35.4,5883.2,1
"51.484,0.283",51.483999999999995,0.28300000000000003,1.6,63.4,16725.8,1
"51.524,-0.013",51.523999999999994,-0.013000000000000001,77.0,114.4,2588.600000000001,1
"51.5215,0.1725",51.5215,0.1725,12.2,69.0,18608.0,1
"51.7115,0.152",51.7115,0.152,2.7,0.0,108809.8,1
"51.409,-0.013",51.409,-0.013000000000000001,55.1,65.0,16313.799999999996,1
"51.2685,-0.3515",51.2685,-0.3515,4.0,50.0,1714.0,1
"51.297,0.26",51.297,0.26,2.0,6.2,16295.399999999998,1
"51.2785,0.1235",51.2785,0.1235,1.6,0.0,130464.6,1
"51.3065,0.1785",51.3065,0.1785,2.0,32.6,14695.2,1
"51.4385,0.107",51.4385,0.107,26.2,99.2,17087.8,1
"51.603,-0.3805",51.603,-0.3805,33.8,98.6,22421.2,1
"51.6445,-0.0615",51.6445,-0.0615,150.3,114.8,51340.2,1
"51.648,-0.112",51.648,-0.11199999999999999,88.0,58.8,17188.399999999998,1
"51.5465,-0.3085",51.5465,-0.3085,63.3,90.2,15811.600000000002,1
"51.356,0.195",51.356,0.195,2.0,18.6,20441.6,1
"51.576,-0.204",51.576,-0.204,119.8,393.2,18421.4,1
"51.311,-0.2605",51.31100000000001,-0.2605,11.2,85.2,16208.4,1
"51.547,-0.486",51.547,-0.486,31.7,128.2,26054.6,1
"51.4725,-0.3495",51.4725,-0.3495,70.8,288.6,15580.2,1
"51.611,0.191",51.611000000000004,0.191,2.7,10.0,1311.75,1
"51.465,-0.377",51.465,-0.377,139.6,125.0,15702.8,1
"51.423,-0.2555",51.423,-0.2555,11.2,52.6,6324.2,1
"51.4515,-0.312",51.4515,-0.312,48.7,479.4,8151.2,1
"51.6525,-0.516",51.6525,-0.516,3.6,29.0,2222.0,1
"51.5125,-0.0595",51.5125,-0.0595,190.4,327.4,46758.2,1
"51.3395,-0.0535",51.3395,-0.0535,5.9,75.4,19893.4,1
"51.297,-0.137",51.297,-0.13699999999999998,12.1,83.0,33465.4,1
"51.702,-0.215",51.702,-0.215,10.1,0.0,49495.99999999999,1
"51.455,-0.277",51.455,-0.27699999999999997,21.0,770.8,22456.0,1
"51.53,0.1665",51.53,0.1665,12.2,10.8,377.19999999999993,1
"51.662,-0.421",51.662,-0.42100000000000004,25.4,104.4,23958.4,1
"51.419,-0.343",51.419,-0.34299999999999997,7.0,233.2,8820.199999999999,1
"51.6975,-0.5085",51.6975,-0.5085,3.6,35.4,18113.2,1
"51.5055,0.14",51.5055,0.14,92.8,23.2,19049.6,1
"51.2705,-0.047",51.2705,-0.047,34.6,5.6,27429.4,1
"51.4865,-0.3295",51.4865,-0.3295,5.0,493.8,13338.4,1
"51.476,-0.0935",51.476000000000006,-0.0935,122.5,2256.4,19263.0,1
"51.5005,0.1025",51.5005,0.1025,32.3,52.6,27286.6,1
"51.553,-0.505",51.553000000000004,-0.505,30.6,21.2,24351.2,1
"51.461,-0.439",51.461000000000006,-0.439,26.7,91.0,41630.6,1
"51.3185,-0.492",51.3185,-0.49200000000000005,10.6,127.6,21870.2,1
"51.357,0.164",51.357,0.16399999999999998,2.0,0.0,113675.4,1
"51.662,-0.2075",51.662,-0.2075,18.8,23.4,11078.8,1
"51.39,-0.3075",51.39,-0.3075,91.4,397.2,15183.2,1
"51.6265,-0.2965",51.6265,-0.2965,4.9,52.2,12626.000000000002,1
"51.54,-0.5155",51.54,-0.5155,30.6,54.8,4572.0,1
"51.399,0.2555",51.398999999999994,0.2555,34.4,6.8,1961.4,1
"51.5575,0.0415",51.5575,0.0415,18.2,150.8,14466.4,1
"51.3135,0.0255",51.3135,0.0255,4.1,40.2,16860.199999999993,1
"51.287,0.095",51.287,0.095,1.6,38.0,15100.6,1
"51.547,-0.3075",51.547,-0.3075,64.6,90.2,15811.600000000002,1
"51.7005,-0.2925",51.7005,-0.2925,7.6,32.8,12560.6,1
"51.682,0.1125",51.681999999999995,0.1125,64.2,1.2,436.60000000000014,1
"51.3565,0.1355",51.3565,0.1355,2.0,1.0,23858.2,1
"51.712,-0.4135",51.711999999999996,-0.4135,39.6,0.0,155999.00000000006,1
"51.543,-0.2465",51.543,-0.2465,133.6,89.2,15523.6,1
"51.533,0.0725",51.533,0.0725,61.3,0.0,101381.2,1
"51.425,-0.1725",51.425,-0.1725,38.9,1145.6,15039.4,1
"51.6245,-0.1355",51.6245,-0.1355,62.3,51.8,18573.200000000004,1
"51.3135,-0.315",51.3135,-0.315,4.0,100.8,4321.5999999999985,1
"51.4385,-0.193",51.4385,-0.193,48.9,217.6,15243.4,1
"51.4615,0.057",51.4615,0.057,77.6,0.6,75670.40000000001,1
"51.6985,-0.534",51.6985,-0.534,3.6,43.4,13351.999999999998,1
"51.358,0.2855",51.358000000000004,0.2855,34.4,0.0,57099.60000000001,1
"51.6265,-0.445",51.6265,-0.445,19.8,50.8,11262.999999999998,1
"51.6905,-0.4195",51.6905,-0.4195,25.4,22.5,5964.0,1
"51.4315,-0.212",51.4315,-0.212,21.0,202.8,3018.4,1
"51.4405,-0.3835",51.4405,-0.3835,55.9,332.4,23820.0,1
"51.2805,-0.515",51.2805,-0.515,10.6,2.6,94568.8,1
"51.315,-0.5375",51.315,-0.5375,10.6,40.4,524.4,1
"51.585,-0.0985",51.585,-0.0985,159.9,752.2,20751.4,1
"51.279,-0.445",51.278999999999996,-0.445,4.0,41.2,10791.0,1
"51.6825,-0.338",51.6825,-0.33799999999999997,7.7,157.0,15856.0,1
"51.5945,-0.2315",51.5945,-0.2315,37.9,39.6,45752.0,1
"51.389,0.0635",51.388999999999996,0.0635,51.0,5.4,20414.6,1
"51.337,0.0595",51.336999999999996,0.0595,1.7,30.0,5111.6,1
"51.6455,-0.019",51.6455,-0.019,22.6,36.8,16606.200000000004,1
"51.5485,0.097",51.5485,0.09699999999999999,72.8,43.8,23144.8,1
"51.3195,-0.0835",51.3195,-0.0835,25.3,75.4,17947.999999999996,1
"51.4025,0.1295",51.4025,0.1295,5.4,0.8,46911.80000000001,1
"51.28,-0.1705",51.28,-0.1705,10.9,38.8,9174.8,1
"51.2985,0.1445",51.2985,0.1445,2.0,79.6,5344.4000000000015,1
"51.626,-0.0525",51.626000000000005,-0.0525,143.8,0.0,23283.2,1
"51.3785,-0.1355",51.3785,-0.1355,4.3,51.6,20491.8,1
"51.3205,0.282",51.3205,0.282,2.0,0.0,4465.0,1
"51.552,-0.245",51.552,-0.245,56.9,110.8,19187.8,1
"51.3255,0.111",51.3255,0.111,2.0,26.25,78.25,1
"51.501,0.0825",51.501000000000005,0.0825,95.3,17.6,31710.2,1
"51.2975,-0.0285",51.2975,-0.0285,34.6,13.4,3168.800000000001,1
"51.273,-0.11",51.273,-0.11,14.5,11.4,736.4,1
"51.4145,0.0315",51.4145,0.0315,31.9,4.0,467.4,1
"51.368,-0.431",51.368,-0.431,70.5,133.4,17644.399999999998,1
"51.575,-0.29",51.575,-0.29,61.6,129.6,14255.4,1
"51.4035,-0.347",51.4035,-0.34700000000000003,3.8,478.2,7482.200000000002,1
"51.5755,-0.3125",51.5755,-0.3125,68.8,9.6,507.2,1
"51.31,-0.045",51.31,-0.045,34.6,13.4,3168.800000000001,1
"51.4065,-0.226",51.4065,-0.226,93.9,419.6,13649.4,1
"51.3385,0.0095",51.3385,0.0095,55.5,41.0,15734.0,1
"51.5705,0.201",51.5705,0.201,41.1,86.8,6756.6,1
"51.4325,-0.4045",51.4325,-0.4045,35.3,40.6,70418.0,1
"51.446,-0.522",51.446000000000005,-0.522,1.2,0.0,181275.4,1
"51.6485,-0.071",51.6485,-0.071,93.4,169.6,19287.4,1
"51.5115,-0.0855",51.5115,-0.0855,6.3,4519.0,19433.0,1
"51.4805,-0.089",51.4805,-0.08900000000000001,65.4,2256.4,19263.0,1
"51.3965,0.1345",51.3965,0.1345,2.2,0.8,46911.80000000001,1
"51.556,-0.3235",51.556000000000004,-0.3235,83.8,82.4,18500.0,1
"51.433,-0.5155",51.433,-0.5155,1.2,617.2,25738.4,1
"51.3295,0.2035",51.3295,0.2035,2.0,16.4,5928.4,1
"51.343,-0.1735",51.343,-0.1735,18.8,67.0,8825.199999999999,1
"51.6415,0.265",51.6415,0.265,44.1,70.4,14681.2,1
"51.3125,-0.311",51.3125,-0.311,4.0,100.8,4321.5999999999985,1
"51.6475,0.257",51.6475,0.257,4.4,26.4,1470.6,1
"51.42,-0.484",51.42,-0.484,10.6,52.2,1212.8000000000004,1
"51.515,-0.118",51.515,-0.11800000000000001,38.2,2927.8,25047.0,1
"51.604,-0.4515",51.604,-0.4515,4.0,111.8,25136.2,1
"51.4285,-0.211",51.4285,-0.21100000000000002,21.0,202.8,3018.4,1
"51.2665,-0.199",51.2665,-0.19899999999999998,10.9,43.4,36425.999999999985,1
"51.3295,-0.178",51.3295,-0.17800000000000002,34.3,90.8,4154.799999999998,1
"51.295,-0.461",51.295,-0.461,70.5,0.6,90095.6,1
"51.5395,0.0665",51.5395,0.0665,53.2,185.6,30250.6,1
"51.4385,-0.429",51.4385,-0.429,10.6,204.6,13143.4,1
"51.566,-0.3665",51.566,-0.3665,63.6,33.6,14677.4,1
"51.5385,0.2845",51.5385,0.2845,1.6,0.0,115061.0,1
"51.5365,-0.19",51.5365,-0.19,164.4,1157.6,18322.6,1
"51.6485,-0.019",51.6485,-0.019,22.6,36.8,16606.200000000004,1
"51.6305,0.225",51.6305,0.225,4.4,0.0,134308.0,1
"51.5605,-0.521",51.5605,-0.521,30.6,0.0,103546.4,1
"51.638,-0.331",51.638000000000005,-0.331,7.7,44.4,12574.4,1
"51.479,0.047",51.479,0.047,55.9,5.0,296.0,1
"51.353,-0.0885",51.353,-0.0885,31.9,164.4,18101.6,1
"51.6955,-0.079",51.6955,-0.079,1.3,4.2,987.0,1
"51.5655,-0.486",51.5655,-0.486,65.8,8.0,101323.39999999998,1
"51.451,-0.1235",51.451,-0.1235,145.0,853.6,31455.0,1
"51.5895,0.0095",51.5895,0.0095,50.5,175.2,26193.8,1
"51.623,-0.0725",51.623000000000005,-0.0725,65.9,101.8,13602.0,1
"51.3515,0.1675",51.3515,0.1675,2.0,0.0,113675.4,1
"51.3485,-0.4365",51.3485,-0.4365,70.5,2.6,86170.79999999999,1
"51.6475,-0.231",51.6475,-0.231,5.1,36.2,11001.8,1
"51.428,-0.144",51.428000000000004,-0.14400000000000002,52.6,317.8,17863.399999999998,1
"51.3215,-0.4275",51.3215,-0.4275,16.3,118.2,29730.4,1
"51.481,-0.42",51.481,-0.42,6.2,162.2,20602.0,1
"51.5595,-0.2615",51.5595,-0.2615,72.3,264.4,42484.0,1
"51.546,0.2305",51.54600000000001,0.2305,44.6,15.6,634.8000000000002,1
"51.596,-0.454",51.596000000000004,-0.45399999999999996,4.0,111.8,25136.2,1
"51.37,-0.249",51.37,-0.249,57.4,327.2,24306.8,1
"51.661,-0.432",51.661,-0.43200000000000005,25.4,67.2,23029.0,1
"51.4775,0.0615",51.4775,0.0615,15.9,53.0,2449.9999999999995,1
"51.4305,-0.0875",51.4305,-0.0875,38.6,226.2,13934.2,1
"51.467,-0.21",51.467,-0.21,38.8,3184.2,46073.2,1
"51.6615,-0.4975",51.6615,-0.4975,3.6,39.0,19904.8,1
"51.3485,-0.173",51.3485,-0.17300000000000001,18.8,67.0,8825.199999999999,1
"51.3985,-0.106",51.3985,-0.106,111.7,89.4,10751.4,1
"51.3155,-0.0585",51.3155,-0.0585,34.6,11.0,1616.8,1
"51.4845,-0.3485",51.4845,-0.3485,18.0,222.6,45217.2,1
"51.706,-0.022",51.706,-0.022000000000000002,64.3,4.0,451.00000000000006,1
"51.3595,0.0405",51.3595,0.0405,6.1,29.0,8987.599999999999,1
"51.4505,-0.018",51.4505,-0.018000000000000002,96.6,89.2,18518.4,1
"51.4595,0.135",51.4595,0.135,67.2,111.0,12110.6,1
"51.44,-0.041",51.44,-0.040999999999999995,103.1,331.6,22501.4,1
"51.2715,-0.53",51.2715,-0.53,10.6,45.6,11395.6,1
"51.451,0.0895",51.451,0.0895,64.6,72.8,13577.0,1
"51.5655,0.0225",51.5655,0.0225,11.5,269.6,28860.2,1
"51.5885,0.1195",51.5885,0.1195,2.9,88.0,19204.800000000007,1
"51.605,-0.0005",51.605,-0.0005,77.6,115.2,10069.8,1
"51.6105,-0.1685",51.6105,-0.1685,33.9,32.4,2486.4,1
"51.276,0.1",51.276,0.1,1.6,38.0,15100.6,1
"51.6655,0.16",51.6655,0.16,2.7,0.0,132333.80000000002,1
"51.4,-0.3655",51.4,-0.3655,3.8,15.0,469.8,1
"51.511,-0.2575",51.511,-0.2575,69.8,19.6,261.2,1
"51.6395,-0.336",51.6395,-0.336,7.7,25.4,10423.4,1
"51.5505,-0.161",51.5505,-0.161,150.7,587.6,15860.8,1
"51.557,-0.107",51.556999999999995,-0.107,90.2,98.0,347.7999999999999,1
"51.3375,-0.5275",51.3375,-0.5275,10.6,7.2,1074.6,1
"51.298,-0.124",51.298,-0.124,6.5,26.6,10120.0,1
"51.4305,-0.327",51.4305,-0.327,56.4,351.0,14489.8,1
"51.434,0.1185",51.434,0.1185,30.7,86.2,11207.2,1
"51.678,-0.269",51.678000000000004,-0.26899999999999996,7.6,1.4,371.2000000000001,1
"51.267,0.15",51.266999999999996,0.15,2.0,45.6,19337.6,1
"51.483,-0.0165",51.483000000000004,-0.0165,160.5,1507.8,16833.8,1
"51.4815,0.2895",51.4815,0.2895,1.6,63.4,16725.8,1
"51.598,0.108",51.598,0.10800000000000001,33.7,88.0,19204.800000000007,1
"51.582,0.2105",51.582,0.2105,69.0,86.8,6756.6,1
"51.639,-0.0555",51.638999999999996,-0.0555,41.6,102.6,12385.999999999998,1
"51.662,0.2005",51.662,0.2005,4.4,6.8,8725.400000000001,1
"51.2725,0.135",51.2725,0.135,2.0,0.0,50588.0,1
"51.59,-0.23",51.59,-0.23,76.2,133.8,19941.2,1
"51.6895,-0.4025",51.6895,-0.4025,39.6,57.4,21689.0,1
"51.7115,0.006",51.7115,0.006,100.8,2.6,453.4,1
"51.354,0.2",51.354,0.2,2.0,28.8,808.4,1
"51.3345,-0.0045",51.3345,-0.0045,30.9,19.4,24415.2,1
"51.533,0.2385",51.533,0.2385,17.6,15.6,634.8000000000002,1
"51.518,-0.2275",51.518,-0.2275,21.1,92.6,84946.40000000001,1
"51.3325,-0.3705",51.3325,-0.3705,4.0,88.8,25470.800000000007,1
"51.6745,0.1145",51.6745,0.1145,64.2,0.0,82152.6,1
"51.4435,-0.257",51.4435,-0.257,9.5,493.6,91415.4,1
"51.318,-0.534",51.318000000000005,-0.534,10.6,40.4,524.4,1
"51.332,0.2515",51.332,0.2515,2.0,24.2,8521.2,1
"51.447,-0.5225",51.446999999999996,-0.5225,1.2,0.0,181275.4,1
"51.6245,-0.0065",51.6245,-0.0065,65.3,40.0,11685.6,1
"51.55,0.248",51.55,0.248,45.2,80.0,12194.2,1
"51.3305,-0.173",51.3305,-0.17300000000000001,34.3,90.8,4154.799999999998,1
"51.7185,-0.2365",51.7185,-0.2365,10.1,0.0,71997.6,1
"51.692,0.241",51.692,0.24100000000000002,4.4,34.8,15552.0,1
"51.3095,-0.363",51.3095,-0.363,4.0,0.0,151384.6,1
"51.4895,-0.465",51.4895,-0.465,88.4,84.4,10556.8,1
"51.5555,-0.4035",51.5555,-0.4035,49.3,36.6,95489.2,1
"51.354,-0.0425",51.354,-0.0425,4.5,19.4,24415.2,1
"51.5465,-0.057",51.5465,-0.057,124.0,760.8,15919.599999999995,1
"51.7005,-0.406",51.7005,-0.406,39.6,57.4,21689.0,1
"51.628,0.145",51.628,0.145,5.5,64.0,27540.6,1
"51.4405,-0.4815",51.4405,-0.4815,9.6,173.4,26819.4,1
"51.5205,-0.456",51.5205,-0.456,29.0,45.4,14683.6,1
"51.5065,0.174",51.5065,0.174,39.1,0.6,84868.79999999999,1
"51.696,-0.1895",51.696000000000005,-0.1895,10.1,0.0,151025.19999999998,1
"51.472,-0.078",51.472,-0.078,151.4,2510.2,22162.800000000007,1
"51.329,-0.0185",51.32899999999999,-0.0185,76.8,19.4,24415.2,1
"51.277,-0.1515",51.277,-0.1515,12.1,76.2,16018.6,1
"51.345,-0.266",51.345,-0.266,32.1,22.8,750.0,1
"51.5185,-0.5395",51.5185,-0.5395,30.6,12.8,3555.7999999999993,1
"51.5065,-0.352",51.5065,-0.35200000000000004,155.2,160.6,26771.4,1
"51.3095,0.0065",51.3095,0.0065,34.8,40.2,16860.199999999993,1
"51.6545,0.28",51.6545,0.28,4.1,26.4,1470.6,1
"51.407,-0.369",51.407,-0.369,37.6,248.6,21193.6,1
"51.611,0.0585",51.611000000000004,0.0585,27.5,11.0,7102.4000000000015,1
"51.319,-0.336",51.318999999999996,-0.336,4.0,59.4,22379.8,1
"51.351,-0.3605",51.351000000000006,-0.3605,4.0,100.6,23610.6,1
"51.702,0.15",51.702,0.15,2.7,0.0,108809.8,1
"51.4945,0.2335",51.4945,0.2335,1.5,64.6,21136.4,1
"51.503,-0.4835",51.503,-0.4835,17.4,0.0,138350.80000000002,1
"51.406,-0.012",51.406000000000006,-0.012,38.3,65.0,16313.799999999996,1
"51.6275,0.281",51.6275,0.281,4.1,70.4,14681.2,1
"51.66,-0.239",51.66,-0.239,5.1,36.8,20015.400000000005,1
"51.557,0.1285",51.556999999999995,0.1285,60.9,56.4,3157.8,1
"51.689,-0.386",51.68899999999999,-0.386,17.6,94.8,13945.6,1
"51.709,-0.3295",51.708999999999996,-0.3295,6.9,0.0,142039.19999999998,1
"51.6665,0.243",51.6665,0.243,4.4,8.0,6875.600000000001,1
"51.6365,0.118",51.6365,0.11800000000000001,64.2,4.2,8677.6,1
"51.5125,0.013",51.5125,0.013000000000000001,34.3,234.0,9325.8,1
"51.5725,0.035",51.5725,0.035,63.6,68.6,85796.79999999999,1
"51.6905,0.065",51.6905,0.065,20.1,17.0,21763.4,1
"51.3265,-0.3805",51.3265,-0.3805,4.0,24.8,639.5999999999998,1
"51.5365,-0.493",51.5365,-0.493,30.6,0.0,189142.2,1
"51.425,0.241",51.425,0.24100000000000002,20.6,0.0,92291.0,1
"51.389,0.094",51.388999999999996,0.094,41.6,7.0,601.8,1
"51.662,0.286",51.662,0.28600000000000003,4.1,26.4,1470.6,1
"51.507,-0.2835",51.507,-0.2835,68.0,314.2,14998.2,1
"51.594,0.182",51.593999999999994,0.182,48.1,10.0,1311.75,1
"51.3115,-0.447",51.3115,-0.447,70.5,2.6,86170.79999999999,1
"51.702,0.04",51.702,0.04,100.8,21.0,19809.4,1
"51.5055,-0.1125",51.5055,-0.1125,82.8,4274.4,17551.0,1
"51.641,-0.227",51.641000000000005,-0.22699999999999998,7.6,36.2,11001.8,1
"51.648,-0.4975",51.648,-0.4975,3.6,0.0,162936.0,1
"51.597,-0.247",51.597,-0.247,64.7,47.4,13443.0,1
"51.2735,-0.405",51.2735,-0.405,4.0,41.2,10791.0,1
"51.614,0.038",51.614,0.038,45.0,51.2,17094.2,1
"51.6085,-0.0415",51.6085,-0.0415,45.7,0.0,99921.0,1
"51.6115,-0.339",51.6115,-0.33899999999999997,48.7,31.6,19479.8,1
"51.3555,0.2355",51.3555,0.2355,2.0,9.4,15608.0,1
"51.491,-0.272",51.49100000000001,-0.272,96.5,636.8,7118.4000000000015,1
"51.65,-0.468",51.65,-0.46799999999999997,3.6,45.0,21393.8,1
"51.289,-0.4185",51.288999999999994,-0.4185,4.0,41.2,10791.0,1
"51.375,-0.043",51.375,-0.043,39.0,20.4,3296.0000000000005,1
"51.416,-0.481",51.416000000000004,-0.48100000000000004,10.6,52.2,1212.8000000000004,1
"51.461,0.0825",51.461000000000006,0.0825,63.9,154.0,19839.4,1
"51.262,-0.301",51.262,-0.301,4.0,503.4,35287.0,1
"51.375,-0.2845",51.375,-0.2845,49.8,498.8,24837.4,1
"51.6055,-0.2245",51.6055,-0.2245,13.9,0.0,26512.8,1
"51.3615,-0.2855",51.3615,-0.2855,32.1,41.8,2282.600000000001,1
"51.31,-0.1875",51.31,-0.1875,62.4,51.6,3985.4,1
"51.4605,-0.2395",51.4605,-0.2395,84.4,332.6,27382.2,1
"51.368,-0.0685",51.368,-0.0685,10.2,7.4,15574.4,1
"51.4285,-0.487",51.4285,-0.48700000000000004,9.6,18.0,24781.8,1
"51.459,-0.137",51.458999999999996,-0.13699999999999998,97.1,421.2,4082.0,1
"51.2665,-0.494",51.2665,-0.494,10.6,62.2,9513.6,1
"51.3035,-0.1015",51.3035,-0.1015,14.5,11.4,736.4,1
"51.427,-0.3305",51.427,-0.3305,77.6,550.2,11094.2,1
"51.699,-0.1925",51.699,-0.1925,10.1,0.0,151025.19999999998,1
"51.6175,-0.346",51.6175,-0.34600000000000003,5.3,30.4,12059.8,1
"51.3865,-0.0005",51.3865,-0.0005,40.7,68.4,5462.799999999998,1
"51.6885,-0.3085",51.6885,-0.3085,6.9,6.6,357.0,1
"51.676,0.2835",51.676,0.2835,4.4,3.0,325.0,1
"51.4935,-0.4945",51.4935,-0.4945,17.4,0.0,209521.2,1
"51.4295,-0.53",51.4295,-0.53,1.2,89.6,2477.4,1
"51.3015,-0.2295",51.3015,-0.2295,11.2,46.0,16543.6,1
"51.6805,-0.3225",51.6805,-0.3225,6.9,157.0,15856.0,1
"51.3375,-0.0385",51.3375,-0.0385,10.4,19.4,24415.2,1
"51.544,0.256",51.544,0.256,1.6,80.0,12194.2,1
"51.5215,-0.394",51.5215,-0.39399999999999996,53.0,100.4,53037.6,1
"51.633,-0.1265",51.633,-0.1265,70.8,224.0,15740.0,1
"51.4935,-0.058",51.4935,-0.057999999999999996,154.5,210.2,9368.6,1
"51.557,-0.162",51.556999999999995,-0.162,29.7,587.6,15860.8,1
"51.5885,0.1475",51.5885,0.1475,11.6,64.0,19951.4,1
"51.2655,0.0665",51.2655,0.0665,1.6,15.6,9524.0,1
"51.503,-0.148",51.503,-0.14800000000000002,37.4,1670.8,47150.60000000001,1
"51.6795,0.112",51.6795,0.11199999999999999,64.2,0.0,82152.6,1
"51.6645,-0.1855",51.6645,-0.1855,11.3,29.6,6902.8,1
"51.4045,0.2865",51.4045,0.2865,20.6,3.0,580.4,1
"51.5825,-0.3875",51.5825,-0.3875,47.1,3.8,1328.6,1
"51.5885,0.12",51.5885,0.12,2.9,88.0,19204.800000000007,1
"51.3075,0.1925",51.3075,0.1925,2.0,16.4,5928.4,1
"51.593,-0.4335",51.593,-0.4335,15.4,81.0,16654.399999999998,1
"51.656,-0.0485",51.656000000000006,-0.0485,52.2,120.8,21733.2,1
"51.4095,0.003",51.4095,0.003,32.9,65.0,16313.799999999996,1
"51.4215,-0.402",51.4215,-0.402,10.3,40.6,70418.0,1
"51.516,-0.461",51.516000000000005,-0.461,89.4,45.4,14683.6,1
"51.358,-0.0795",51.358000000000004,-0.0795,18.0,82.0,19555.000000000004,1
"51.4375,0.208",51.4375,0.20800000000000002,34.4,43.0,9456.000000000002,1
"51.324,0.042",51.324,0.042,6.3,30.0,5111.6,1
"51.3385,-0.087",51.3385,-0.087,26.0,7.2,1744.2,1
"51.646,-0.448",51.646,-0.44799999999999995,19.8,50.8,11262.999999999998,1
"51.2825,-0.3245",51.2825,-0.3245,4.0,41.6,23494.8,1
"51.369,-0.403",51.369,-0.40299999999999997,16.3,207.4,13025.4,1
"51.3755,-0.3875",51.3755,-0.3875,16.3,185.8,3064.9999999999995,1
"51.6155,0.259",51.6155,0.259,4.1,0.0,124284.6,1
"51.6995,-0.111",51.6995,-0.111,1.3,4.2,987.0,1
"51.526,-0.109",51.526,-0.109,100.4,3080.4,20334.800000000007,1
"51.454,-0.174",51.45399999999999,-0.174,27.5,559.6,23419.6,1
"51.393,-0.3325",51.393,-0.3325,3.8,18.0,491.0,1
"51.4725,0.251",51.4725,0.251,1.5,29.0,7360.5999999999985,1
"51.505,-0.045",51.505,-0.045,124.5,165.0,31888.2,1
"51.2945,-0.2565",51.2945,-0.2565,11.2,144.6,13997.4,1
"51.289,-0.2875",51.288999999999994,-0.2875,4.0,51.6,24556.4,1
"51.6195,0.0545",51.6195,0.0545,27.5,11.0,7102.4000000000015,1
"51.5665,-0.1755",51.5665,-0.1755,11.9,429.0,18491.6,1
"51.394,-0.3845",51.394,-0.3845,16.3,15.0,469.8,1
"51.583,-0.0355",51.583,-0.0355,152.3,70.2,12088.2,1
"51.2785,0.2425",51.2785,0.2425,2.0,6.2,16295.399999999998,1
"51.485,-0.527",51.485,-0.527,1.2,21.6,409.00000000000006,1
"51.3055,-0.2665",51.3055,-0.2665,11.2,85.2,16208.4,1
"51.5515,-0.292",51.5515,-0.292,83.3,167.2,12559.2,1
"51.3415,-0.3295",51.3415,-0.3295,4.0,107.0,20768.6,1
